thumb,index,middle,ring,pinky,class
79.6449507793,5.31411683938,12.694775714,155.344470105,153.123101342,two
71.9504489812,19.8140884992,18.2632496519,112.680697493,120.551568436,two
81.4493638146,2.66961166705,11.9917443428,151.561528852,149.487664854,two
78.0310180596,7.19164704976,10.770167571,146.273773982,146.00073034,two
79.971843633,5.78163944609,11.0438942322,149.834242313,146.139096312,two
76.2534271771,8.3568662231,10.6085302906,144.929046338,141.041111417,two
77.0590548199,2.90528585026,10.7801413548,154.257527461,153.015293636,two
72.53279774,4.2106370266,9.89479345153,155.72590885,154.666123038,two
75.0697485638,13.3301045427,15.943456155,138.241854009,134.688857904,two
81.2136813071,10.787442827,13.6675534537,150.492549606,141.242861545,two
84.4561360307,7.49221464683,13.0654534954,159.51307116,155.181515452,two
78.3439363462,2.16717612152,10.7618125421,149.636194148,147.260531411,two
71.3926206014,7.11686928495,10.5473625314,152.004193412,150.017523609,two
73.7900921322,4.30019916275,12.1842267575,142.830211168,141.21596426,two
51.2331089454,18.0644143074,176.911366146,176.903825617,175.529769141,one
55.3519930527,15.3529504428,175.164873114,176.481419398,176.563736838,one
66.0439267832,12.874599227,167.266497,165.751738627,162.997000391,one
47.6416793666,15.7014557225,170.071286862,167.697290691,164.710421646,one
42.8965317992,13.2242886908,171.039698403,172.003082925,168.138138421,one
48.8970339851,51.8539355749,139.648217279,156.296325268,146.267408246,one
43.0347167714,49.9637319485,157.174619293,157.304543152,148.068037356,one
29.0378252563,42.1884563332,149.294875935,152.3561394,145.092451784,one
39.4758774402,40.8389202363,161.282841475,159.050298523,147.788122544,one
51.4536830744,51.6711016561,166.25949489,169.065582487,165.498857703,one
45.7173657755,23.5228556053,164.502497027,165.892590788,166.505832492,one
46.1726012988,8.74217426966,164.605960733,163.815434639,163.217519879,one
58.8473457755,15.8940858401,165.423124565,163.738308142,161.310858911,one
77.5929092356,15.5827128838,169.758136349,164.409592794,158.657589966,one
68.3144250973,12.8640961036,164.648512812,159.062770448,154.627723714,one
62.3459940646,9.64277569286,164.125347642,161.825704911,159.021242898,one
58.5607100568,13.0299501721,159.368926847,157.846682587,157.212690768,one
47.7399179774,14.524069421,168.956121876,167.457988183,163.635623078,one
56.5997764065,11.5277414179,163.509141635,161.572673723,160.465636662,one
36.0402615519,6.73798972707,164.042073976,164.835905882,164.136699416,one
53.1970239733,172.076999232,172.794401321,174.493479179,172.261878793,fist
67.6294527462,169.097861961,178.328835304,177.586216156,173.188790104,fist
53.9286191957,103.08469835,173.53921979,173.454948916,171.222187397,fist
51.7419102272,169.62207898,166.431342449,170.625857241,162.08275225,fist
60.1027618657,155.587898047,171.10711237,171.205917887,170.399012998,fist
42.5927147396,148.577009393,173.094301267,173.350556305,169.027470032,fist
43.7925023542,120.360227516,165.268967196,164.767371764,162.310716644,fist
29.6279638458,127.065765734,172.418563332,172.257616755,170.263925517,fist
65.1334079253,172.86798978,170.461946361,168.077472681,164.06824726,fist
67.237625284,175.643191262,178.896779194,175.662834886,173.045451755,fist
63.2204426935,174.568911789,176.713358961,174.33572913,168.69847348,fist
69.3468491714,170.075180069,173.804313092,171.098055539,164.409264945,fist
65.2415434802,172.170545503,168.40962478,168.115612457,165.914775242,fist
71.2345631939,171.183514866,172.806600039,170.72835106,166.784435908,fist
71.6734643197,174.503355633,172.776970679,167.468902826,160.250485703,fist
68.7155074657,166.215590434,168.612440417,167.250022583,162.189726673,fist
66.4387322078,172.720881165,172.671389614,170.382156091,166.947185656,fist
70.6990627026,173.716217312,171.266843174,170.569371577,167.754527676,fist
70.3091067123,175.178055379,172.483149601,169.024451088,163.297105243,fist
65.9782476841,175.810394293,177.429531617,173.539438356,166.856480744,fist
73.2385406963,172.582378589,175.315041653,169.8639633,165.977681284,fist
72.6428457479,174.498260312,174.615835188,167.988379693,163.655703835,fist
72.3572277274,173.080149116,173.474264691,166.907229049,163.639994399,fist
72.1901544701,172.104661498,172.070524213,165.556122009,162.269844792,fist
72.0854271795,173.39478861,173.320735699,166.573533327,162.97709722,fist
73.5661165689,173.418817215,173.816798678,167.063667702,162.554089944,fist
72.1790007712,172.983870769,173.414227328,166.438992261,162.233221317,fist
