thumb,index,middle,ring,pinky,class
70.07974,52.50149,112.61823,109.0897,95.76446,three
69.59689,53.45244,109.4206,106.32658,94.63126,three
70.26884,53.18505,111.28978,107.20885,95.42597,three
66.95258,51.68291,112.39827,106.27365,95.41349,three
64.62231,47.36262,108.40393,103.73368,93.12174,three
70.7519,41.07795,105.88689,104.13887,92.23377,three
71.76136,47.26772,108.63623,103.9569,91.69685,three
73.09574,53.31013,108.04785,103.22427,91.66662,three
78.5127,52.47961,105.15725,102.11391,92.9313,three
76.04693,49.41186,103.25529,101.33674,92.70444,three
71.03502,49.47951,102.99192,101.66759,91.68534,three
69.23419,51.28344,107.61932,104.56644,91.86793,three
68.79799,53.45293,110.53453,106.22219,94.19443,three
68.23275,50.1177,109.75761,107.56383,94.77087,three
69.01243,49.83719,111.90479,107.91624,94.90791,three
68.55724,47.87289,111.71645,107.28277,94.38947,three
68.51159,48.69461,110.38316,106.53118,94.54139,three
70.69205,52.64062,109.2963,105.06628,93.92889,three
70.11562,53.72078,111.19413,106.28314,95.19659,three
68.99353,51.90427,111.35371,106.69456,95.32855,three
70.54379,49.67035,112.18088,106.93861,95.67532,three
68.23616,50.07341,110.73235,106.35874,95.42899,three
63.73669,45.444,109.70496,105.72953,95.87035,three
66.11383,52.74093,108.42366,105.16712,94.58385,three
66.65474,54.31101,106.3411,102.59472,91.53996,three
69.48913,51.26096,105.70163,103.88653,92.30901,three
72.60499,49.01088,99.60867,98.90918,90.34544,three
69.37452,50.10494,101.26947,103.52446,93.42796,three
67.55612,46.15263,101.72662,104.00423,92.68063,three
68.51481,43.20303,101.85442,103.20179,89.54681,three
66.86467,51.26916,104.74426,104.40225,90.72691,three
68.78613,53.90897,108.20094,104.72822,90.75443,three
56.78258,107.70578,112.80544,43.52084,41.09602,two
56.99625,107.79629,112.99651,45.92904,42.13944,two
57.99145,107.0235,111.74783,46.86309,42.80379,two
58.95408,108.5285,110.0254,43.23129,40.55951,two
59.89445,107.01898,96.29099,42.89236,40.06224,two
63.89029,106.25338,110.63602,45.28493,43.78928,two
63.23016,108.40462,113.00945,45.02148,44.15091,two
62.78922,110.94345,111.48088,44.95177,43.4692,two
59.80095,108.64605,150.11461,45.07443,42.27739,two
54.71882,106.06187,110.52052,51.14149,49.81537,two
53.32235,105.07956,109.01585,44.15431,38.83839,two
58.26608,99.35311,110.71597,47.79173,42.65239,two
56.31701,99.47993,107.40643,53.36199,47.32408,two
51.34446,102.99083,151.36745,40.45947,35.3236,two
63.72199,110.04084,112.98793,49.82529,43.72778,two
61.84792,109.72837,111.11497,51.97174,44.40569,two
61.57173,108.0077,104.9397,58.62229,50.93489,two
60.4575,105.92693,111.41283,69.84281,56.40508,two
59.91874,104.18745,107.35613,81.71065,61.20734,two
51.95028,106.01603,113.94118,37.43563,37.961,two
54.1213,106.61909,111.0543,46.26396,45.00617,two
52.65109,107.11858,112.38921,43.19542,41.38857,two
52.56958,105.96283,112.43212,42.17858,41.66399,two
51.2831,106.85009,96.50234,41.39977,40.13868,two
50.02114,106.12331,113.82036,40.57684,40.57137,two
57.17889,106.25868,103.51845,42.12721,39.83889,two
57.38181,107.18716,104.13256,42.864,41.36697,two
58.46513,107.57455,104.69146,44.56363,42.52109,two
58.60466,107.49215,104.42665,44.66698,42.63096,two
59.00003,107.39545,104.39341,44.56566,42.49882,two
58.21238,107.24685,99.23634,44.4583,42.21331,two
58.43029,107.72056,103.18237,44.96238,42.49662,two
58.50476,107.30043,101.26563,44.83799,42.47879,two
58.34608,107.52121,101.33598,44.8751,42.5452,two
58.66254,107.51579,101.35609,45.19701,42.52194,two
58.76284,107.32834,100.71178,44.48222,42.51696,two
58.66315,107.26244,104.25935,44.25688,42.50337,two
59.09129,107.03142,104.20481,43.98225,42.33871,two
58.45627,106.97614,106.57381,43.90227,42.54299,two
58.71832,106.74468,106.62177,43.92294,42.14629,two
58.35324,106.88789,105.14752,43.94976,42.41316,two
58.5149,107.08733,104.93771,44.47766,42.34834,two
58.54673,107.74039,98.37813,45.22138,42.64287,two
58.68243,107.48794,87.6032,45.14647,42.55248,two
59.11223,107.31802,101.62114,45.66323,43.08749,two
58.64371,107.47752,84.16114,45.24068,42.71034,two
58.58986,107.48176,85.04829,45.48596,43.07665,two
58.49824,107.45072,81.4643,45.4943,43.0153,two
58.20911,107.1244,103.96349,44.96889,42.55108,two
57.96335,107.23138,122.99945,44.01549,42.09827,two
56.76201,101.86945,37.90877,37.80838,37.15373,one
56.61753,102.41129,37.34742,38.63883,37.5091,one
55.38105,100.67963,45.13802,42.13159,38.79617,one
55.15708,98.07282,50.76242,46.03524,40.69643,one
27.04524,79.8736,29.08118,35.49715,51.91669,one
64.02608,105.63086,38.85328,38.83927,40.96169,one
47.27893,99.03286,42.71567,41.82819,40.37952,one
57.60377,100.2983,61.20605,46.15389,40.38252,one
58.02143,103.79276,48.05275,41.22507,39.15222,one
57.1947,106.96024,42.23077,39.32507,39.25103,one
56.27341,106.80352,41.39537,38.93014,38.97572,one
55.44719,105.98184,40.19044,38.30783,38.22913,one
55.18045,106.01414,40.42742,38.63477,38.53902,one
55.13285,105.4318,40.75638,39.33561,38.52546,one
55.3186,105.80065,41.22067,39.64906,38.85217,one
55.65707,105.55013,41.68299,39.9649,38.88461,one
56.73259,105.29839,41.65092,39.90623,39.12615,one
56.18873,105.05479,40.7666,39.4703,38.59951,one
56.41328,104.98919,40.68523,39.67686,38.303,one
57.4536,105.14455,40.46585,39.3809,38.48671,one
56.22666,104.27905,38.8097,38.43312,37.93768,one
54.55471,102.38503,37.63741,37.65152,37.97041,one
53.99235,101.60871,38.36308,38.1148,37.94247,one
54.10722,101.93295,38.23484,38.22177,37.88329,one
54.807,102.58694,39.73211,38.83762,37.36554,one
55.50879,102.85434,40.60116,39.31809,37.65311,one
55.12962,103.03631,41.20635,39.22086,37.32079,one
54.83688,102.82995,42.10482,39.23155,37.23301,one
55.247,102.97669,43.1746,39.69896,36.94694,one
54.75684,105.88853,47.35163,43.13869,38.89704,one
52.66827,106.86665,47.14396,43.52491,39.42726,one
53.60264,107.76521,45.46148,42.96477,39.8267,one
53.56982,104.09937,43.50911,41.73871,39.56648,one
52.4607,101.99699,41.75172,40.30371,38.36123,one
51.62632,90.06982,40.00539,39.27567,37.53069,one
52.91946,37.8169,39.4108,38.89922,36.69603,one
61.30446,102.22256,36.08179,32.73508,34.16136,one
59.99422,102.77734,35.84102,33.76437,34.37713,one
57.8234,103.43443,37.42378,35.65597,35.30235,one
56.79416,104.01513,37.11518,36.58643,35.39702,one
53.47677,103.61872,38.89916,37.98489,35.04589,one
53.9977,104.0183,39.64022,38.82059,35.76673,one
53.38951,105.10922,40.21661,39.73322,36.29303,one
