thumb,index,middle,ring,pinky,class
17.5146370132,2.71469091558,6.8459020202,8.67081416076,16.0548462951,five
12.747272548,6.83804772954,9.78202958966,10.2955829756,17.3568152471,five
26.1234467167,15.6616562102,17.7138053294,13.5058239657,21.215197647,five
21.516304829,18.9404799836,19.2060462762,19.6487005911,26.6424727917,five
26.1422485199,12.0745672166,16.1323364988,18.7032948344,27.5770868494,five
16.6689639713,6.75499604433,4.70590258106,10.5379360166,20.9829780454,five
18.262441982,7.65463056887,3.01564676621,10.229758735,21.2566449424,five
11.2091839564,13.3314961938,18.6083534974,16.8631103909,24.7538759673,five
14.100312532,12.4961811337,17.385297136,18.4225638143,26.9134844527,five
4.81214446605,7.50048600591,10.977197435,13.3714118193,16.6894067275,five
41.6140613297,9.25348820734,10.7767450432,13.1415247273,19.105029486,five
23.5231817468,14.9184257606,14.0278527627,15.4171439757,21.6474393384,five
25.4772971608,13.0470401592,12.5148548709,13.5852599195,19.7157542657,five
22.7035914898,13.8373263433,11.2506210065,12.6208875814,17.6176191904,five
21.1315295372,10.0152378611,9.84538471685,12.0956750625,17.404454109,five
35.0674138027,8.15605695396,12.8616568723,13.0772159349,22.7635076168,five
7.2085406689,4.10870627164,12.1852948284,13.5786431738,21.1480244441,five
12.0754816082,6.27394880929,9.51070373997,11.6084640086,18.2065624969,five
27.5342410727,10.9193696384,10.236140693,11.6791257307,18.8501985431,five
31.5794103634,7.64077296882,10.4875864234,12.6476183805,19.8589133231,five
5.38186591264,10.3355566577,14.6110348046,15.7616006608,22.8139041675,five
4.803016772,4.85942090105,10.7426470313,13.2539641552,18.4076671717,five
22.2621905147,7.84922948852,9.00520826969,11.5838462993,18.5210056232,five
29.1597031518,6.90128930484,7.45300936099,10.886363603,17.167453375,five
39.5287260289,6.49823898814,7.40342731026,10.3478646586,17.2186353976,five
30.6813463555,7.29933608108,9.90931016484,12.1038533603,18.9108284248,five
4.69832064419,12.3340461032,16.0475345776,17.6166715017,25.2088041321,five
